id,video_id,start_frame,end_frame,class,total_frames,fps
774,train0254,0,300,21,302,30.0
775,train0255,80,185,19,300,30.0
776,train0255,185,234,20,300,30.0
777,train0255,0,32,8,300,30.0
778,train0255,51,74,7,300,30.0
779,train0255,90,120,2,300,30.0
780,train0255,164,195,8,300,30.0
781,train0255,257,297,10,300,30.0
782,train0256,188,276,21,385,30.0
783,train0256,303,381,8,385,30.0
784,train0257,22,53,8,178,30.0
785,train0257,35,152,17,178,30.0
786,train0258,0,150,21,154,30.0
787,train0258,96,138,7,154,30.0
788,train0259,0,13,44,392,30.0
789,train0259,24,39,38,392,30.0
790,train0259,39,391,43,392,30.0
791,train0259,6,60,8,392,30.0
792,train0260,0,250,21,251,29.0
793,train0260,183,250,43,251,29.0
794,train0261,35,70,19,312,30.0
795,train0261,84,147,19,312,30.0
796,train0261,154,307,49,312,30.0
797,train0261,19,124,7,312,30.0
798,train0261,179,252,9,312,30.0
799,train0261,255,307,7,312,30.0
800,train0262,165,223,30,316,29.0
801,train0262,165,313,0,316,29.0
802,train0263,2,194,11,198,30.0
803,train0263,74,104,10,198,30.0
804,train0264,0,57,21,226,30.0
805,train0264,56,93,31,226,30.0
806,train0264,93,150,21,226,30.0
807,train0264,179,198,48,226,30.0
808,train0265,0,339,24,341,30.0
809,train0265,0,337,21,341,30.0
810,train0265,0,38,9,341,30.0
811,train0265,167,299,9,341,30.0
812,train0266,234,302,19,331,30.0
813,train0266,162,224,7,331,30.0
814,train0266,239,314,7,331,30.0
815,train0267,2,96,24,330,30.0
816,train0267,93,167,0,330,30.0
817,train0268,0,196,0,395,30.0
818,train0268,187,250,19,395,30.0
819,train0268,240,393,39,395,30.0
820,train0269,0,158,49,342,30.0
821,train0269,156,338,17,342,30.0
822,train0269,327,341,19,342,30.0
823,train0270,0,219,21,314,30.0
824,train0270,249,312,49,314,30.0
825,train0271,0,386,24,388,30.0
826,train0271,86,144,19,388,30.0
827,train0271,171,279,19,388,30.0
828,train0271,309,372,20,388,30.0
829,train0272,0,418,12,419,30.0
830,train0272,105,124,8,419,30.0
831,train0273,3,141,8,383,30.0
832,train0273,36,381,48,383,30.0
833,train0274,0,29,8,346,30.0
834,train0274,78,137,19,346,30.0
835,train0274,0,345,10,346,30.0
836,train0274,314,345,8,346,30.0
837,train0274,135,303,8,346,30.0
838,train0275,0,24,12,374,30.0
839,train0275,15,114,19,374,30.0
840,train0275,110,206,23,374,30.0
841,train0275,204,225,20,374,30.0
842,train0275,225,372,23,374,30.0
843,train0276,0,258,21,259,30.0
844,train0276,0,258,9,259,30.0
845,train0276,230,258,23,259,30.0
846,train0277,58,428,49,429,29.0
847,train0277,0,71,1,429,29.0
848,train0277,359,403,8,429,29.0
849,train0278,0,24,13,403,30.0
850,train0278,0,402,7,403,30.0
851,train0279,81,201,49,248,30.0
852,train0279,75,135,2,248,30.0
853,train0280,164,273,9,334,30.0
854,train0280,0,51,19,334,30.0
855,train0280,51,330,37,334,30.0
856,train0280,0,330,25,334,30.0
857,train0281,79,100,19,148,29.0
858,train0281,100,137,9,148,29.0
859,train0282,0,98,12,378,30.0
860,train0282,98,189,9,378,30.0
861,train0283,0,387,13,391,30.0
862,train0283,84,164,0,391,30.0
863,train0283,282,300,9,391,30.0
864,train0284,0,128,0,255,29.0
865,train0284,49,95,9,255,29.0
866,train0284,56,123,29,255,29.0
867,train0285,47,226,31,269,30.0
868,train0285,31,60,7,269,30.0
869,train0286,0,129,8,311,30.0
870,train0286,152,219,9,311,30.0
871,train0286,0,309,21,311,30.0
872,train0286,0,309,24,311,30.0
873,train0287,14,137,12,273,30.0
874,train0287,131,237,49,273,30.0
875,train0287,227,264,10,273,30.0
876,train0288,95,200,19,330,30.0
877,train0288,200,249,20,330,30.0
878,train0288,0,47,8,330,30.0
879,train0288,66,89,7,330,30.0
880,train0288,105,135,2,330,30.0
881,train0288,179,210,8,330,30.0
882,train0288,272,312,10,330,30.0
883,train0289,0,329,21,331,30.0
884,train0289,0,329,17,331,30.0
885,train0290,0,317,11,318,30.0
886,train0290,276,317,8,318,30.0
887,train0291,157,179,9,353,30.0
888,train0291,173,339,21,353,30.0
889,train0292,47,398,21,403,30.0
890,train0292,57,94,9,403,30.0
891,train0292,203,253,8,403,30.0
892,train0292,314,338,10,403,30.0
893,train0293,0,329,12,330,29.0
894,train0293,9,42,9,330,29.0
895,train0293,162,205,8,330,29.0
896,train0293,272,326,10,330,29.0
897,train0294,0,369,24,370,30.0
898,train0294,87,129,20,370,30.0
899,train0294,141,267,17,370,30.0
900,train0294,0,75,7,370,30.0
901,train0294,120,154,7,370,30.0
902,train0295,0,363,11,364,30.0
903,train0295,0,57,24,364,30.0
904,train0295,0,17,8,364,30.0
905,train0296,0,39,8,157,30.0
906,train0296,57,144,49,157,30.0
907,train0296,60,78,31,157,30.0
908,train0297,0,277,21,279,30.0
909,train0297,155,277,8,279,30.0
910,train0298,114,251,43,420,30.0
911,train0298,180,300,8,420,30.0
912,train0298,304,392,8,420,30.0
913,train0299,0,77,17,353,30.0
914,train0299,69,143,20,353,30.0
915,train0299,225,338,10,353,30.0
916,train0300,108,181,38,198,29.0
917,train0300,0,140,8,198,29.0
918,train0301,138,239,7,240,30.0
919,train0301,0,239,50,240,30.0
920,train0301,0,239,25,240,30.0
921,train0302,82,166,48,169,30.0
922,train0302,82,166,29,169,30.0
923,train0303,0,261,12,262,29.0
924,train0303,66,120,10,262,29.0
925,train0304,0,283,25,284,30.0
926,train0304,104,158,19,284,30.0
927,train0304,158,248,15,284,30.0
928,train0305,0,252,12,396,30.0
929,train0305,195,228,5,396,30.0
930,train0305,251,294,8,396,30.0
931,train0305,0,12,8,396,30.0
932,train0306,2,41,7,398,30.0
933,train0306,39,119,9,398,30.0
934,train0306,116,201,7,398,30.0
935,train0306,315,357,7,398,30.0
936,train0307,0,188,12,405,29.0
937,train0307,188,222,48,405,29.0
938,train0307,219,392,49,405,29.0
939,train0307,392,404,12,405,29.0
940,train0307,368,399,30,405,29.0
941,train0307,93,296,7,405,29.0
942,train0308,0,45,17,158,29.0
943,train0308,24,78,10,158,29.0
944,train0309,27,183,8,400,30.0
945,train0309,188,237,8,400,30.0
946,train0309,0,105,22,400,30.0
947,train0309,111,188,17,400,30.0
948,train0309,206,267,17,400,30.0
949,train0309,272,398,17,400,30.0
950,train0309,0,191,0,400,30.0
951,train0310,12,115,8,153,30.0
952,train0310,110,122,48,153,30.0
953,train0311,0,110,27,436,29.0
954,train0311,91,434,21,436,29.0
955,train0312,0,330,49,331,30.0
956,train0312,9,35,29,331,30.0
957,train0312,35,53,30,331,30.0
958,train0312,201,245,29,331,30.0
959,train0312,0,23,5,331,30.0
960,train0312,105,128,5,331,30.0
961,train0313,0,36,9,378,30.0
962,train0313,60,186,9,378,30.0
963,train0313,0,290,37,378,30.0
964,train0313,290,372,19,378,30.0
965,train0313,0,376,25,378,30.0
966,train0314,0,335,11,336,30.0
967,train0314,166,201,8,336,30.0
968,train0315,0,302,25,306,30.0
969,train0315,155,216,4,306,30.0
970,train0316,0,105,19,311,30.0
971,train0316,91,259,8,311,30.0
972,train0316,205,310,20,311,30.0
973,train0317,0,212,21,271,30.0
974,train0317,0,270,24,271,30.0
975,train0317,232,257,19,271,30.0
976,train0318,0,401,21,403,30.0
977,train0318,309,401,7,403,30.0
978,train0319,57,159,21,197,30.0
979,train0319,75,133,8,197,30.0
980,train0320,0,419,28,424,29.0
981,train0320,26,419,49,424,29.0
982,train0320,328,375,9,424,29.0
983,train0321,0,438,49,440,30.0
984,train0321,0,35,26,440,30.0
985,train0321,218,255,10,440,30.0
986,train0321,356,438,10,440,30.0
987,train0322,0,341,25,345,30.0
988,train0322,285,341,24,345,30.0
989,train0323,87,137,34,180,30.0
990,train0323,135,177,5,180,30.0
991,train0324,0,152,49,404,30.0
992,train0324,150,264,14,404,30.0
993,train0324,258,368,19,404,30.0
994,train0324,0,56,8,404,30.0
995,train0324,54,117,9,404,30.0
996,train0325,0,285,22,286,30.0
997,train0325,0,285,24,286,30.0
998,train0326,32,75,8,390,30.0
999,train0326,81,146,9,390,30.0
1000,train0326,210,276,8,390,30.0
1001,train0326,360,389,10,390,30.0
1002,train0326,0,389,21,390,30.0
1003,train0326,0,102,0,390,30.0
1004,train0327,167,269,7,337,30.0
1005,train0327,0,336,50,337,30.0
1006,train0327,269,336,19,337,30.0
1007,train0327,0,336,25,337,30.0
1008,train0328,0,151,12,167,29.0
1009,train0328,88,149,8,167,29.0
1010,train0329,0,401,49,439,30.0
1011,train0329,399,425,19,439,30.0
1012,train0329,430,438,19,439,30.0
1013,train0329,0,113,8,439,30.0
1014,train0329,111,167,9,439,30.0
1015,train0329,299,389,8,439,30.0
1016,train0330,0,177,24,309,30.0
1017,train0330,126,306,12,309,30.0
1018,train0330,93,150,7,309,30.0
1019,train0330,249,279,7,309,30.0
1020,train0331,54,124,24,424,30.0
1021,train0331,126,150,24,424,30.0
1022,train0331,155,420,24,424,30.0
1023,train0331,345,381,9,424,30.0
1024,train0332,0,93,47,298,30.0
1025,train0332,92,161,6,298,30.0
1026,train0332,150,297,19,298,30.0
1027,train0333,98,161,8,199,30.0
1028,train0333,143,198,48,199,30.0
1029,train0334,0,324,49,326,30.0
1030,train0334,80,99,27,326,30.0
1031,train0334,96,149,26,326,30.0
1032,train0335,64,159,24,164,30.0
1033,train0335,42,70,2,164,30.0
1034,train0336,0,322,17,324,30.0
1035,train0336,287,322,8,324,30.0
1036,train0337,2,74,49,153,30.0
1037,train0337,27,51,30,153,30.0
1038,train0337,8,66,2,153,30.0
1039,train0338,96,303,8,411,30.0
1040,train0338,98,137,1,411,30.0
1041,train0338,140,171,11,411,30.0
1042,train0338,266,303,9,411,30.0
1043,train0339,90,125,29,163,29.0
1044,train0339,77,160,49,163,29.0
1045,train0340,55,133,19,313,30.0
1046,train0340,99,311,8,313,30.0
1047,train0341,122,191,1,203,30.0
1048,train0341,99,200,8,203,30.0
1049,train0342,0,397,25,398,30.0
1050,train0342,0,397,22,398,30.0
1051,train0342,156,194,5,398,30.0
1052,train0342,194,257,6,398,30.0
1053,train0343,0,343,24,345,30.0
1054,train0343,0,96,48,345,30.0
1055,train0343,82,106,8,345,30.0
1056,train0344,144,206,8,315,29.0
1057,train0344,0,313,12,315,29.0
1058,train0345,29,86,19,154,30.0
1059,train0345,53,74,8,154,30.0
1060,train0346,0,288,21,289,30.0
1061,train0346,51,95,9,289,30.0
1062,train0347,156,314,50,316,30.0
1063,train0347,90,129,26,316,30.0
1064,train0347,0,56,0,316,30.0
1065,train0348,0,53,40,318,30.0
1066,train0348,53,316,17,318,30.0
1067,train0349,0,144,29,288,30.0
1068,train0349,15,287,41,288,30.0
1069,train0350,114,209,29,429,29.0
1070,train0350,117,307,0,429,29.0
1071,train0351,81,273,19,274,30.0
1072,train0351,0,77,1,274,30.0
1073,train0351,26,273,8,274,30.0
1074,train0352,2,15,31,154,30.0
1075,train0352,15,57,21,154,30.0
1076,train0352,75,102,1,154,30.0
1077,train0352,101,122,8,154,30.0
1078,train0352,122,152,4,154,30.0
1079,train0353,0,18,21,238,29.0
1080,train0353,12,101,9,238,29.0
1081,train0354,1,74,7,239,29.0
1082,train0354,74,120,9,239,29.0
1083,train0354,214,237,49,239,29.0
1084,train0355,0,152,11,242,29.0
1085,train0355,148,223,9,242,29.0
1086,train0356,48,179,49,184,29.0
1087,train0356,141,179,9,184,29.0
1088,train0357,0,32,9,154,30.0
1089,train0357,35,68,9,154,30.0
1090,train0358,0,75,9,298,29.0
1091,train0358,0,296,23,298,29.0
1092,train0359,0,20,19,240,29.0
1093,train0359,20,238,12,240,29.0
1094,train0360,0,13,8,327,30.0
1095,train0360,0,77,48,327,30.0
1096,train0360,138,325,8,327,30.0
1097,train0360,43,325,49,327,30.0
1098,train0361,183,242,11,415,30.0
1099,train0361,0,393,24,415,30.0
1100,train0362,83,107,10,182,30.0
1101,train0362,54,171,22,182,30.0
1102,train0363,0,387,12,391,29.0
1103,train0363,130,161,7,391,29.0
1104,train0363,269,294,10,391,29.0
1105,train0363,373,387,8,391,29.0
1106,train0364,77,176,20,180,30.0
1107,train0364,64,87,8,180,30.0
1108,train0365,0,371,17,373,30.0
1109,train0365,84,189,5,373,30.0
1110,train0365,230,288,8,373,30.0
1111,train0366,0,347,49,349,30.0
1112,train0366,0,58,1,349,30.0
1113,train0367,185,372,32,374,30.0
1114,train0367,0,276,21,374,30.0
1115,train0368,222,366,50,450,30.0
1116,train0368,387,446,39,450,30.0
1117,train0368,366,404,8,450,30.0
1118,train0369,0,356,12,358,29.0
1119,train0369,7,43,10,358,29.0
1120,train0369,177,222,8,358,29.0
1121,train0370,137,179,9,445,30.0
1122,train0370,257,441,8,445,30.0
1123,train0370,0,192,12,445,30.0
1124,train0370,219,317,12,445,30.0
1125,train0370,317,443,19,445,30.0
1126,train0370,20,96,30,445,30.0
1127,train0371,33,350,49,351,30.0
1128,train0371,0,39,9,351,30.0
1129,train0371,94,166,8,351,30.0
1130,train0371,210,315,7,351,30.0
1131,train0371,308,350,9,351,30.0
1132,train0372,78,126,8,330,29.0
1133,train0372,78,211,0,330,29.0
1134,train0372,208,245,8,330,29.0
1135,train0373,0,377,12,379,30.0
1136,train0373,0,18,8,379,30.0
1137,train0373,63,107,10,379,30.0
1138,train0373,187,250,8,379,30.0
1139,train0374,0,216,8,274,30.0
1140,train0374,0,216,9,274,30.0
1141,train0375,0,99,49,268,30.0
1142,train0375,0,267,24,268,30.0
1143,train0376,0,296,25,300,30.0
1144,train0376,119,165,10,300,30.0
1145,train0376,219,296,0,300,30.0
1146,train0377,71,105,30,148,29.0
1147,train0377,74,145,8,148,29.0
1148,train0378,146,207,10,302,30.0
1149,train0378,0,297,49,302,30.0
1150,train0379,77,128,8,151,30.0
1151,train0379,77,128,9,151,30.0
1152,train0380,0,249,21,251,30.0
1153,train0380,0,45,30,251,30.0
1154,train0380,45,125,28,251,30.0
1155,train0381,1,66,26,224,29.0
1156,train0381,30,141,21,224,29.0
1157,train0381,139,222,49,224,29.0
1158,train0381,0,177,8,224,29.0
1159,train0382,0,409,21,411,29.0
1160,train0382,3,40,9,411,29.0
1161,train0382,56,113,9,411,29.0
1162,train0382,169,202,8,411,29.0
1163,train0382,382,408,10,411,29.0
1164,train0383,0,41,8,222,30.0
1165,train0383,41,110,9,222,30.0
1166,train0384,56,90,30,152,30.0
1167,train0384,33,105,49,152,30.0
1168,train0385,18,73,8,350,30.0
1169,train0385,210,334,7,350,30.0
1170,train0385,114,199,0,350,30.0
1171,train0385,14,339,24,350,30.0
1172,train0386,85,125,49,152,30.0
1173,train0386,73,110,2,152,30.0
1174,train0387,207,380,24,382,30.0
1175,train0387,0,18,8,382,30.0
1176,train0387,15,186,7,382,30.0
1177,train0387,174,317,2,382,30.0
1178,train0387,317,378,7,382,30.0
1179,train0388,0,170,6,365,30.0
1180,train0388,96,363,4,365,30.0
1181,train0388,353,363,8,365,30.0
1182,train0389,0,246,8,247,30.0
1183,train0389,0,207,32,247,30.0
1184,train0390,0,137,7,297,30.0
1185,train0390,135,296,8,297,30.0
1186,train0391,0,18,8,293,30.0
1187,train0391,0,291,8,293,30.0
1188,train0391,0,291,21,293,30.0
1189,train0391,0,291,24,293,30.0
1190,train0392,0,13,9,277,30.0
1191,train0392,0,276,9,277,30.0
1192,train0393,1,43,49,154,30.0
1193,train0393,2,38,2,154,30.0
1194,train0394,2,164,29,320,30.0
1195,train0394,65,319,21,320,30.0
1196,train0395,54,114,48,158,30.0
1197,train0395,35,95,7,158,30.0
1198,train0395,36,78,1,158,30.0
1199,train0396,7,47,17,184,30.0
1200,train0396,47,100,18,184,30.0
1201,train0397,0,200,50,244,30.0
1202,train0397,183,234,9,244,30.0
1203,train0398,41,71,20,167,30.0
1204,train0398,68,140,9,167,30.0
1205,train0399,0,267,49,269,30.0
1206,train0399,0,267,27,269,30.0
1207,train0400,83,98,10,170,30.0
1208,train0400,95,168,1,170,30.0
1209,train0401,185,263,9,422,30.0
1210,train0401,267,398,7,422,30.0
1211,train0401,0,421,11,422,30.0
1212,train0402,74,149,17,154,30.0
1213,train0402,79,97,8,154,30.0
1214,train0403,0,53,21,337,29.0
1215,train0403,51,108,8,337,29.0
1216,train0403,165,252,21,337,29.0
1217,train0403,140,336,0,337,29.0
1218,train0404,0,285,21,287,30.0
1219,train0404,0,32,5,287,30.0
1220,train0405,81,159,11,162,30.0
1221,train0405,78,124,4,162,30.0
1222,train0406,0,138,8,310,30.0
1223,train0406,143,192,8,310,30.0
1224,train0406,0,60,22,310,30.0
1225,train0406,66,143,17,310,30.0
1226,train0406,161,222,17,310,30.0
1227,train0406,226,308,17,310,30.0
1228,train0406,0,146,0,310,30.0
1229,train0407,0,235,49,237,30.0
1230,train0407,0,52,26,237,30.0
1231,train0408,0,340,24,342,30.0
1232,train0408,141,168,8,342,30.0
1233,train0408,324,339,8,342,30.0
1234,train0409,0,99,7,365,30.0
1235,train0409,97,183,20,365,30.0
1236,train0410,0,413,21,414,29.0
1237,train0410,387,413,29,414,29.0
1238,train0411,5,327,24,328,30.0
1239,train0411,0,47,7,328,30.0
1240,train0412,30,252,49,353,30.0
1241,train0412,174,204,10,353,30.0
1242,train0412,0,77,9,353,30.0
1243,train0413,0,278,24,280,30.0
1244,train0413,0,278,0,280,30.0
1245,train0413,191,278,9,280,30.0
1246,train0414,139,235,23,284,30.0
1247,train0414,207,282,24,284,30.0
1248,train0415,234,374,8,433,30.0
1249,train0415,0,104,17,433,30.0
1250,train0415,108,218,17,433,30.0
1251,train0415,287,431,17,433,30.0
1252,train0415,0,431,24,433,30.0
1253,train0416,59,123,8,302,29.0
1254,train0416,0,63,17,302,29.0
1255,train0416,58,301,23,302,29.0
1256,train0417,0,390,9,392,30.0
1257,train0417,0,390,10,392,30.0
1258,train0418,134,248,30,341,30.0
1259,train0418,240,339,23,341,30.0
1260,train0418,168,297,5,341,30.0
1261,train0418,303,339,6,341,30.0
1262,train0419,87,225,19,421,30.0
1263,train0419,228,267,19,421,30.0
1264,train0419,318,348,19,421,30.0
1265,train0419,374,403,48,421,30.0
1266,train0419,130,227,7,421,30.0
1267,train0419,236,392,7,421,30.0
1268,train0420,0,52,10,317,30.0
1269,train0420,139,204,10,317,30.0
1270,train0420,254,314,9,317,30.0
1271,train0420,300,316,38,317,30.0
1272,train0421,0,36,47,235,30.0
1273,train0421,36,77,42,235,30.0
1274,train0421,68,117,43,235,30.0
1275,train0422,20,384,21,385,30.0
1276,train0422,110,136,7,385,30.0
1277,train0423,341,390,25,391,30.0
1278,train0423,0,390,21,391,30.0
1279,train0423,157,197,8,391,30.0
1280,train0423,256,319,5,391,30.0
1281,train0423,335,379,8,391,30.0
1282,train0424,0,348,24,350,29.0
1283,train0424,128,252,11,350,29.0
1284,train0424,253,295,37,350,29.0
1285,train0424,303,348,11,350,29.0
1286,train0424,119,162,8,350,29.0
1287,train0424,310,339,8,350,29.0
1288,train0425,78,228,7,360,30.0
1289,train0425,261,358,19,360,30.0
1290,train0425,324,358,26,360,30.0
1291,train0426,0,368,17,370,30.0
1292,train0426,132,170,8,370,30.0
1293,train0426,267,317,9,370,30.0
1294,train0427,161,328,49,330,30.0
1295,train0427,0,214,9,330,30.0
1296,train0427,209,326,8,330,30.0
1297,train0428,252,396,7,398,30.0
1298,train0428,0,198,37,398,30.0
1299,train0428,197,249,19,398,30.0
1300,train0428,249,396,37,398,30.0
1301,train0428,0,396,25,398,30.0
1302,train0429,0,169,25,170,30.0
1303,train0429,2,35,19,170,30.0
1304,train0429,35,89,12,170,30.0
1305,train0430,0,279,0,280,30.0
1306,train0430,183,279,37,280,30.0
1307,train0431,0,227,26,394,30.0
1308,train0431,222,393,9,394,30.0
1309,train0432,0,60,8,304,30.0
1310,train0432,0,303,17,304,30.0
1311,train0433,0,240,31,241,30.0
1312,train0433,0,87,5,241,30.0
1313,train0433,0,240,24,241,30.0
1314,train0434,107,361,49,362,30.0
1315,train0434,0,33,9,362,30.0
1316,train0434,14,67,30,362,30.0
1317,train0434,59,106,8,362,30.0
1318,train0434,182,208,5,362,30.0
1319,train0435,71,130,9,235,30.0
1320,train0435,130,191,28,235,30.0
1321,train0436,234,330,7,331,30.0
1322,train0436,0,330,21,331,30.0
1323,train0437,90,183,24,188,30.0
1324,train0437,90,144,9,188,30.0
1325,train0438,12,371,49,403,30.0
1326,train0438,245,296,9,403,30.0
1327,train0439,162,223,8,332,29.0
1328,train0439,0,330,12,332,29.0
1329,train0440,75,276,23,333,29.0
1330,train0440,242,289,8,333,29.0
1331,train0441,0,406,11,408,30.0
1332,train0441,33,406,24,408,30.0
1333,train0441,138,161,8,408,30.0
1334,train0441,176,192,5,408,30.0
1335,train0441,365,386,7,408,30.0
1336,train0442,0,295,21,299,29.0
1337,train0442,107,146,10,299,29.0
1338,train0443,2,293,19,411,30.0
1339,train0443,208,231,5,411,30.0
1340,train0444,0,258,24,339,30.0
1341,train0444,0,335,0,339,30.0
1342,train0444,77,165,9,339,30.0
1343,train0445,0,433,21,434,29.0
1344,train0445,166,210,9,434,29.0
1345,train0446,52,149,7,262,30.0
1346,train0446,162,235,0,262,30.0
1347,train0446,231,260,8,262,30.0
1348,train0447,0,361,21,362,30.0
1349,train0447,98,141,29,362,30.0
1350,train0447,47,92,8,362,30.0
1351,train0447,312,333,7,362,30.0
1352,train0447,324,344,30,362,30.0
1353,train0448,0,219,24,341,30.0
1354,train0448,48,165,8,341,30.0
1355,train0448,182,282,8,341,30.0
1356,train0449,0,426,12,429,29.0
1357,train0449,17,71,10,429,29.0
1358,train0449,211,258,9,429,29.0
1359,train0449,289,330,9,429,29.0
1360,train0450,81,144,17,432,30.0
1361,train0450,144,196,18,432,30.0
1362,train0450,196,259,17,432,30.0
1363,train0450,259,339,39,432,30.0
1364,train0451,0,338,24,339,30.0
1365,train0451,0,338,12,339,30.0
1366,train0451,0,54,8,339,30.0
1367,train0452,56,111,9,209,30.0
1368,train0452,114,159,9,209,30.0
1369,train0453,123,165,17,253,30.0
1370,train0453,165,210,48,253,30.0
1371,train0453,210,249,31,253,30.0
1372,train0454,153,280,9,281,30.0
1373,train0454,0,280,21,281,30.0
1374,train0455,0,410,24,412,30.0
1375,train0455,0,78,9,412,30.0
1376,train0455,207,297,0,412,30.0
1377,train0456,48,122,8,256,30.0
1378,train0456,83,177,24,256,30.0
